post_id,mongo_id,platform,profile_url,source_stage,url,content_snippet,subtopic,nexus,violations,event,violations_str,violation_labels,violation_labels_str,reasoning,speech_type,intent,intensity_score,intensity_label,protected_expression,borderline,confidence,needs_url_enrichment,needs_fact_check,claim_to_verify,fact_check_note,enriched_from_url,fact_checked,skipped,status,stance,tone,target,polarity,sentiment_confidence,sentiment_reasoning,sentiment_skipped,sentiment_status
DaskJZaB___,6a53d3eb6dadc213c0cc999b,instagram,https://instagram.com/jantareport,search,https://www.instagram.com/p/DaskJZaB___/,"🚨 Sonam Wangchuk Waiting 15 Days: Government Doors Remain Shut 🚨 Renowned climate activist, education reformer, and Padma Shri awardee Sonam Wangchuk has been waiting for 15 days to meet government authorities, but the doors of power stay closed. Is dialogue dying in democracy? A scientist and educator who has dedicated his life to Ladakh’s environment, education, and tribal rights is left unheard. While history records even colonial rulers engaging with protesters, today’s silence raises serio…",sonam wangchuk cjp,,['NONE'],,NONE,['NONE'],NONE,"This post criticizes the government for not engaging with Sonam Wangchuk, which is political criticism.",political_criticism,criticize government's lack of dialogue,2,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,government,negative,0.9,Criticizes the government for not meeting Sonam Wangchuk and questions the state of democracy.,FALSE,ok
Das4X0nkTAJ,6a53d3ec6dadc213c0cc999c,instagram,https://instagram.com/timesofindia,search,https://www.instagram.com/p/Das4X0nkTAJ/,"#InPics | Climate activist Sonam Wangchuk was attended by a medical professional on the 15th day of his indefinite hunger strike at Jantar Mantar, as the Cockroach Janata Party (CJP) continued its protest over alleged examination irregularities and demanded the resignation of Union Education Minister Dharmendra Pradhan. Supporters remained at the protest site as Wangchuk's health was monitored during the ongoing fast. #SonamWangchuk #HungerStrike #JantarMantar #Delhi #Education #Protest #InPics…",sonam wangchuk cjp,,['NONE'],,NONE,['NONE'],NONE,"This post reports on Sonam Wangchuk's health during his hunger strike and the ongoing CJP protest, which is news reporting.",news_report,report on protest events and participant's health,1,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,Reports on Sonam Wangchuk's health during the hunger strike and the ongoing CJP protest.,FALSE,ok
DahJwPRiC8D,6a53d3ee6dadc213c0cc999d,instagram,https://instagram.com/unnao_ka_cockroach,search,https://www.instagram.com/p/DahJwPRiC8D/,My fight is for feature genaretion 🪧🪧🥺....#jantarmantar🪧🪧👉 #sonamwangchuk ..#india 🇮🇳..@cockroachjantaparty @ashwamit_g_000 @richa_rajput_26 ........,sonam wangchuk cjp,,['NONE'],,NONE,['NONE'],NONE,"The post expresses support for Sonam Wangchuk and the CJP movement, which is protected expression.",protest_demand,Express support for Sonam Wangchuk and CJP,1,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,pro_cjp,supportive,cjp,positive,0.85,Expresses personal commitment to the fight for 'feature generation' and tags CJP.,FALSE,ok
DaqqCSWgyUx,6a53d3ef6dadc213c0cc999f,instagram,https://instagram.com/voiceofdutak,search,https://www.instagram.com/p/DaqqCSWgyUx/,Sonam wangchuk ✊🏻 . . . . . #sonamwangchuk #sonamwangchukprotest #cjp #abhijeetdipke #cockroachjantaparty,sonam wangchuk cjp,,['NONE'],,NONE,['NONE'],NONE,"The post shows support for Sonam Wangchuk and the CJP movement, which is protected political expression.",protest_demand,Express support for Sonam Wangchuk and CJP,1,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,pro_cjp,supportive,cjp,positive,0.85,"Uses a fist emoji and lists key figures/groups, indicating support for the protest.",FALSE,ok
DaJHig4k3rN,6a53d3f46dadc213c0cc99a0,instagram,https://instagram.com/cocroachejantapartyodisha,search,https://www.instagram.com/p/DaJHig4k3rN/,"🔥 Big update (Today): Sonam Wangchuk Jantar Mantar, Delhi me indefinite hunger strike (अनशन) par baith gaye hain, CJP protest ko support karte hue. Yeh protest exam irregularities (especially NEET) aur education accountability ko lekar ho raha hai #jantarmantar #cockroachjantaparty #sonamwangchuk #cjp @cockroachjantaparty @abhijeetdipke @iarpitspeaks @dhruvrathee @wangchuksworld @bbchindi @hindustantimes @thelallantop",sonam wangchuk cjp,,['NONE'],,NONE,['NONE'],NONE,"The post reports on Sonam Wangchuk's hunger strike in support of the CJP protest, which is news reporting.",news_report,Report on Sonam Wangchuk's hunger strike,0,none,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,Provides a factual update on Sonam Wangchuk's hunger strike and the reasons for the CJP protest.,FALSE,ok
searxng_c8ad7b410cab0829,6a53d43e6dadc213c0cc99a2,youtube,,search,https://www.youtube.com/watch?v=VDed6xkXuoU,CJP Founder Abhijeet Dipke Calls MASS TURNOUT At Jantar Mantar Amid Sonam Wangchuk’s Indefinite Fast (3:38),cjp local chapter,,['NONE'],,NONE,['NONE'],NONE,"The content reports on CJP founder Abhijeet Dipke's call for turnout at Jantar Mantar, which is news reporting.",news_report,Report on CJP founder's call for protest turnout,0,none,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.85,Reports on Abhijeet Dipke's call for turnout amid Wangchuk's fast in a neutral tone.,FALSE,ok
2074666534363091048,6a53d4466dadc213c0cc99aa,x,https://x.com/KT62779984,search,https://x.com/KT62779984/status/2074666534363091048,@KalbCal @KT95772920 @dibyendux @ajeetbharti @BJP4India @SushantBSinha @AMISHDEVGAN @dhruv_rathee @BeingArun28 @Ridhu417Sharma @ianuragthakur @KapilMishra_IND @rohanrgupta @AcharyaPramodk @MinakshiMukher8 @marineravin @gupta_rekha @RD @RubikaLiyaquat @RajatSharmaLive @ibmindia20 @rashtriyegorak1 @narendramodi @X @XCorpIndia @2 @navneetravirana @TithiRoydwitiya @PoornimaNimo @AmitShah @swamidipankar @sadhvipragyag @SadhguruJV @MahantBalaknath @SadhviNiranjan @Sadhvi_prachi @AmanChopra_ @nsithara…,cjp kahaan patel,,['NONE'],,NONE,['NONE'],NONE,The snippet contains only a long list of mentions without any substantive content or context to evaluate for violations.,unclear,unclear,0,none,TRUE,FALSE,0.8,TRUE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,none,neutral,0.8,The content is a long list of mentions without any clear text or context.,FALSE,ok
2076174926831398920,6a53d4486dadc213c0cc99ad,x,https://x.com/krrpraful,search,https://x.com/krrpraful/status/2076174926831398920,@ef35b841c519479 @abhijeet_dipke @Cockroachisback @CJP_2029 @Cockroach4India @CJP_for_India @SarfrazKhan90 @cockroa @aqib_nasim__ @CJPAssam_ @CJP_2026_ @narendramodi @AmitShah @UN @UNHumanRights @GiorgiaMeloni @netanyahu @EU_Commission @Europarl_EN @realDonaldTrump @ChinaDaily @EmmanuelMacron @nytimes @CNN @AJEnglish @BBC @vonderleyen @HelleLyngSvends @hrw @PoliceRajasthan @ArvindKejriwal @RahulGandhi @uddhavthackeray @mkstalin @MamataOfficial @_FriedrichMerz @XisMoments @Keir_Starmer @jonasgah…,cjp kahaan patel,,['NONE'],,NONE,['NONE'],NONE,The snippet contains only a long list of mentions without any substantive content or context to evaluate for violations.,unclear,unclear,0,none,TRUE,FALSE,0.8,TRUE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,none,neutral,0.8,The content is a long list of mentions without any clear text or context.,FALSE,ok
2076169581870346597,6a53d4486dadc213c0cc99ae,x,https://x.com/krrpraful,search,https://x.com/krrpraful/status/2076169581870346597,@ef35b841c519479 @abhijeet_dipke @Cockroachisback @CJP_2029 @Cockroach4India @CJP_for_India @SarfrazKhan90 @cockroa @aqib_nasim__ @CJPAssam_ @CJP_2026_ @narendramodi @AmitShah @UN @UNHumanRights @GiorgiaMeloni @netanyahu @EU_Commission @Europarl_EN @realDonaldTrump @ChinaDaily @EmmanuelMacron @nytimes @CNN @AJEnglish @BBC @vonderleyen @HelleLyngSvends @hrw @PoliceRajasthan @ArvindKejriwal @RahulGandhi @uddhavthackeray @mkstalin @MamataOfficial @_FriedrichMerz @XisMoments @Keir_Starmer @jonasgah…,cjp kahaan patel,,['NONE'],,NONE,['NONE'],NONE,The snippet contains only a long list of mentions without any substantive content or context to evaluate for violations.,unclear,unclear,0,none,TRUE,FALSE,0.8,TRUE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,none,neutral,0.8,The content is a long list of mentions without any clear text or context.,FALSE,ok
2076182701577826658,6a53d4496dadc213c0cc99af,x,https://x.com/krrpraful,search,https://x.com/krrpraful/status/2076182701577826658,@ef35b841c519479 @abhijeet_dipke @Cockroachisback @CJP_2029 @Cockroach4India @CJP_for_India @SarfrazKhan90 @cockroa @aqib_nasim__ @CJPAssam_ @CJP_2026_ @narendramodi @AmitShah @UN @UNHumanRights @GiorgiaMeloni @netanyahu @EU_Commission @Europarl_EN @realDonaldTrump @ChinaDaily @EmmanuelMacron @nytimes @CNN @AJEnglish @BBC @vonderleyen @HelleLyngSvends @hrw @PoliceRajasthan @ArvindKejriwal @RahulGandhi @uddhavthackeray @mkstalin @MamataOfficial @_FriedrichMerz @XisMoments @Keir_Starmer @jonasgah…,cjp kahaan patel,,['NONE'],,NONE,['NONE'],NONE,The snippet contains only a long list of mentions without any substantive content or context to evaluate for violations.,unclear,unclear,0,none,TRUE,FALSE,0.8,TRUE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,none,neutral,0.8,The content is a long list of mentions without any clear text or context.,FALSE,ok
2076175917236576650,6a53d44b6dadc213c0cc99b1,x,https://x.com/krrpraful,search,https://x.com/krrpraful/status/2076175917236576650,@ef35b841c519479 @abhijeet_dipke @Cockroachisback @CJP_2029 @Cockroach4India @CJP_for_India @SarfrazKhan90 @cockroa @aqib_nasim__ @CJPAssam_ @CJP_2026_ @narendramodi @AmitShah @UN @UNHumanRights @GiorgiaMeloni @netanyahu @EU_Commission @Europarl_EN @realDonaldTrump @ChinaDaily @EmmanuelMacron @nytimes @CNN @AJEnglish @BBC @vonderleyen @HelleLyngSvends @hrw @PoliceRajasthan @ArvindKejriwal @RahulGandhi @uddhavthackeray @mkstalin @MamataOfficial @_FriedrichMerz @XisMoments @Keir_Starmer @jonasgah…,cjp kahaan patel,,['NONE'],,NONE,['NONE'],NONE,The snippet contains a long list of mentions without any substantive content or context related to CJP protests or any violation.,unclear,unclear,0,none,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,unclear,informative,none,neutral,0.8,The content is a long list of mentions without any clear text or context.,FALSE,ok
122138450475111288,6a53d48c6dadc213c0cc99c3,facebook,https://www.facebook.com/BytesWithKashish,search,https://www.facebook.com/reel/1522284166304417/,"NEET घोटाले और सरकार के रवैये पर गौरव करण चौधरी की बेबाक राय!! #cjp [Cjp, cockroach janta party, jantar Mantar, protest, hunger strike, sonam wangchuk, gaurav karan chaudhary, gaurav karan choudhary, Kashish, reporter kashish, byte with kashish]",cjp neet protest,,['NONE'],,NONE,['NONE'],NONE,"The content criticizes the government's stance on the NEET scam and mentions CJP protests, which is protected political criticism.",political_criticism,criticize government on NEET,2,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,government,negative,0.95,"The post criticizes the government's attitude towards the NEET scam and mentions CJP, protest, and hunger strike.",FALSE,ok
1584231280077037,6a53d48e6dadc213c0cc99c5,facebook,https://www.facebook.com/profile.php?id=61560524217157,search,https://www.facebook.com/watch/?ref=search&v=1584231280077037&external_log_id=29bf34f7-f439-424c-9c6f-6f8a2c0a2ddb&q=cjp+neet+protest,क्या प्रधान और प्रधानमंत्री जी इन की जान की कोई कीमत नहीं... #cjp #JantarMantar #protest #SonamWangchuk #DharmendraPradhan #neet @highlight,cjp neet protest,,['NONE'],,NONE,['NONE'],NONE,"The content questions the value of lives in the context of the CJP protest and mentions political figures, which is protected political criticism.",political_criticism,question accountability for protestor lives,2,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,angry,pradhan,negative,0.9,The question 'क्या प्रधान और प्रधानमंत्री जी इन की जान की कोई कीमत नहीं' directly criticizes the government for not valuing lives.,FALSE,ok
1025083590386458,6a53d48f6dadc213c0cc99c6,facebook,https://www.facebook.com/thequotes39,search,https://www.facebook.com/watch/?ref=search&v=1025083590386458&external_log_id=29bf34f7-f439-424c-9c6f-6f8a2c0a2ddb&q=cjp+neet+protest,"New Delhi: Activist Sonam Wangchuk’s health has reportedly deteriorated as his indefinite hunger strike entered its 15th day, raising concerns over his condition. Wangchuk is fasting as part of the Cockroach Janta Party (CJP)-led agitation, which entered Day 23, demanding the immediate resignation of Union Education Minister Dharmendra Pradhan over the alleged NEET paper leak and examination irregularities. The CJP said several political leaders and public intellectuals are expected to visit th…",cjp neet protest,,['NONE'],,NONE,['NONE'],NONE,"The content reports on Sonam Wangchuk's health during the CJP hunger strike and demands for the Education Minister's resignation, which is news reporting.",news_report,report on protest and activist's health,1,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.95,The snippet reports on Sonam Wangchuk's health and the CJP protest demands without taking a side.,FALSE,ok
987303137675873,6a53d48f6dadc213c0cc99c7,facebook,https://www.facebook.com/profile.php?id=61591450375151,search,https://www.facebook.com/watch/?ref=search&v=987303137675873&external_log_id=29bf34f7-f439-424c-9c6f-6f8a2c0a2ddb&q=cjp+neet+protest,"CJP Protest at Jantar Mantar Sparks Fresh Debate 🔥👇 What started as a protest at Delhi's Jantar Mantar under the banner of CJP is now facing growing political scrutiny. Following Abhijeet Dipke's deportation from the United States, he joined the protest, which has been presented as a movement for NEET students. However, the participation of several activists and political leaders known for their opposition to the BJP has fueled fresh controversy. Critics online argue that the protest is no long…",cjp neet protest,,['NONE'],,NONE,['NONE'],NONE,"The content discusses political scrutiny and controversy around the CJP protest, framing it as a political opposition movement rather than purely student-led. This is political commentary.",political_criticism,critique CJP protest's political nature,2,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,critical,cjp,negative,0.85,"The post highlights 'growing political scrutiny' and 'critics online argue that the protest is no longer' about students, suggesting opposition to CJP's motives.",FALSE,ok
1647751393005354,6a53d48f6dadc213c0cc99c8,facebook,https://www.facebook.com/profile.php?id=100084873347723,search,https://www.facebook.com/watch/?ref=search&v=1647751393005354&external_log_id=29bf34f7-f439-424c-9c6f-6f8a2c0a2ddb&q=cjp+neet+protest,NEET Paper Leak Protest |Viral Haryanvi Girl |BJP |Modi |CJP Protest #viralreels #viralvideoシ #trendingreels #explore #foryouシ #CockroachJanataParty,cjp neet protest,,['NONE'],,NONE,['NONE'],NONE,"This is a news/social media snippet using hashtags to describe a protest, mentioning BJP and Modi. It does not contain any violative content.",news_report,report on NEET protest,0,none,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.8,"The snippet is a collection of hashtags related to the protest, acting as a news summary.",FALSE,ok
